Ming Auto Body,2850 N Jasper St,"Decatur, IL 62526", 217-877-6546, No Fax, mingautobody@aol.com,39.87450904,-88.94105896, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=39.87450904029901,-88.94105896212261&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Jack Barnes Automotive,740 W Locust St,"Belvidere, IL 61008", 815-547-1011, No Fax, jackbarnesautomotive@gmail.com,42.25330869,-88.85044464, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=42.25330869121397,-88.85044463794938&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Quality Auto Works,105 Gaylord St,"Elk Grove Village, IL 60007", 847-357-1350, No Fax, qualityautoworks11@comcast.net,42.02923779,-87.97969509, Send Tow Request to All Star Tow,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=42.02923779235357,-87.97969509264271&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Dana's Auto Body,3101 E Michigan Blvd,"Trail Creek, IN 46360", 219-840-8489, No Fax, danasautobody@yahoo.com,41.70285968,-86.85000617, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=41.70285968004354,-86.85000617045105&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
"GT Autobody, Inc.",3330 Engle Rd,"Fort Wayne, IN 46809", 260-478-1773, No Fax, gsmith@gtautobodyinc.com,41.04602742,-85.18296418, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=41.04602741849373,-85.18296417734909&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
New Model Auto Body Shop,6127 Zuni Rd SE,"Albuquerque, NM 87108", 623-628-5467, No Fax, newmodelautobody@gmail.com,35.07302394,-106.5783383, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=35.073023939457286,-106.5783383332484&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Classic Collision Alpharetta,431 S Main St,"Alpharetta, GA 30009", 770-521-0303, No Fax, alphrettausers@classiccollision.net,34.06684906,-84.30612599, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=34.06684905593339,-84.30612599249707&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Classic Collision Buckhead,2980 Piedmont Rd NE,"Atlanta, GA 30305", 404-841-9885, No Fax, buckheadusers@classiccollision.net,33.8359362,-84.3680977, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.8359362,-84.3680977&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Classic Collision Chamblee,2329 John Glenn Dr,"Chamblee, GA 30341", 770-451-4414, No Fax, chambleeusers@classiccollision.net,33.90496928,-84.2933904, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.90496928349908,-84.2933904048365&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Classic Collision Duluth,3507 Old Norcross Rd,"Duluth, GA 30096", 678-474-0041, No Fax, gwinnettusers@classiccollision.net,33.96596098,-84.13530319, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.96596098009037,-84.1353031910111&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Classic Collision McDonough,1471 GA-20,"McDonough, GA 30253", 770-692-0170, No Fax, mcdonoughusers@classiccollision.net,33.42183185,-84.18500867, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.42183185310211,-84.18500867495257&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Classic Collision Rome,72 Three Rivers Dr NE,"Rome, GA 30161", 706-236-2088, No Fax, romeusers@classiccollision.net,34.2897471,-85.1496415, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=34.2897471,-85.1496415&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Classic Collision Carland - Roswell,1021 Sun Valley Dr,"Roswell, GA 30076", 770-552-1915, No Fax, carlandusers@classiccollision.net,34.04995592,-84.33533921, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=34.04995591608096,-84.33533920706626&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Classic Collision Cumming,5825 Bethelview Rd,"Cumming, GA 30040", 678-807-8030, No Fax, cummingusers@classiccollision.net,34.16837376,-84.17833816, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=34.168373763181826,-84.17833815589822&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Classic Collision Sandy Springs,7475 Roswell Rd,"Sandy Springs, GA 30328", 770-393-4150, No Fax, sandyspringsusers@classiccollision.net,33.95930223,-84.36409854, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.959302225657645,-84.36409854410874&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Classic Collision Brookhaven,2881 Buford Hwy NE,"Atlanta, GA 30329", 404-636-8168, No Fax, brookhavenusers@classiccollision.net,33.83214471,-84.34110036, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.832144707355674,-84.34110035925411&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Larry and James Auto Body Shop,971 N Broadway St,"Greenville, MS 38701", 663-378-9954, No Fax, larrysbodyshop@gmail.com,33.42482957,-91.047713, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.42482956747881,-91.04771300344223&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Bullock Body Shop,3967 Terry Rd,"Jackson, MS 39212", 601-372-9736, No Fax, bullockbodyshop@bellsouth.net,32.23907588,-90.23276426, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=32.239075880322716,-90.23276426054812&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Classic Collision Johns Creek,2220 Peachtree Pkwy,"Cumming, GA 30041", 470-533-2474, No Fax, johnscreekusers@classiccollision.net,34.1062653,-84.1768578, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=34.1062653,-84.1768578&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
2 J's Collision Center,226 Old Hwy 98 W,"Tylertown, MS 39667", 601-222-1103, No Fax, collision2js@yahoo.com,31.1239413,-90.1655323, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=31.1239413,-90.1655323&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
JR's Auto Body Shop,14535 S Halsted St,"Riverdale, IL 60827", 708-841-2059, No Fax, jrautobodyandsales@sbcglobal.net,41.63010132,-87.64120446, Send Tow Request to All Star Tow,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=41.630101316711446,-87.64120445972733&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Unique Collision Center,3550 13th Ave,"Gulfport, MS 39501", 228-863-5944, No Fax, office@uniquecollisioncenter.com,30.39294975,-89.07749727, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=30.392949753994458,-89.0774972687255&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
First Choice Paint & Body,12800 Nacogdoches Rd,"San Antonio, TX 78217", 210-655-5581, No Fax, firstchoiceautopainting@gmail.com,29.55656024,-98.39875687, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.556560239340282,-98.398756867446&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Hardy Collision Center,13421 W Hardy Rd,"Houston, TX 77060", 281-448-3100, No Fax, amunoz@hardycollisioncenter.com,29.90871275,-95.37499985, No Tows,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.908712747286508,-95.37499984543311&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Jacinto City Collision Center,11301 Market St,"Houston, TX 77029", 713-453-6227, No Fax, juan.rob@hotmail.com,29.76809042,-95.23143905, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.768090424270532,-95.23143904505342&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
JJ Auto Body,340 Erin St,"Houston, TX 77009", 832-214-8072, No Fax, jj_autobody@yahoo.com,29.79674542,-95.36617369, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.796745415432152,-95.36617369243196&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Lyall Bros. Collision Center,331 Sheldon Rd,"Channelview, TX 77530", 281-452-4710, No Fax, lyallbros.collision@yahoo.com,29.77629734,-95.12492615, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.776297335064992,-95.12492615034478&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Marios Paint and Body Inc,1405 Jackson St,"Richmond, TX 77469", 281-342-2198, No Fax, mario@mariospaintandbody.com,29.57906795,-95.76837545, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.579067946441874,-95.76837545271219&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
R & R Collision Center,4700 US-83,"Rio Grande City, TX 78582", 956-488-1034, No Fax, rrcollisioncntr@yahoo.com,26.364563,-98.7908788, No Tows,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=26.364563,-98.7908788&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Sovereign Service Center,3502 Singleton Blvd,"Dallas, TX 75212", 214-905-8411, No Fax, sscdfw@gmail.com,32.77844425,-96.87754089, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=32.77844425172243,-96.87754088600396&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Car Care Body Shop,4122-30 W Grand Ave,"Chicago, IL 60651", 773-235-4660, No Fax, ed235@aol.com,41.9076982,-87.72993014, Send Tow Request to All Star Tow,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=41.90769820498568,-87.72993014231378&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Downtown Body Shop Inc,3611 Gulf Fwy,"Houston, TX 77003", 713-224-0413, No Fax, lcarter@downtownbodyshop.net,29.73562148,-95.34627575, No Tows,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.735621479695123,-95.34627574582368&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
A Plus Collision Center,3601 Dividend Dr,"Garland, TX 75042", 972-272-2300, No Fax, apluscollisioncenter@outlook.com,32.89897643,-96.68505732, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=32.898976431166844,-96.68505731779129&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
"M&M Body, LLC",5925 Edith Blvd NE,"Albuquerque, NM 87107", 505-345-7200, No Fax, timtrujillo55@gmail.com,35.14206086,-106.6269564, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=35.142060859104724, -106.62695636380904&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Grand Prix Collision Repair,3825 W Indian School Rd,"Phoenix, AZ 85019", 602-272-3517, No Fax, tony@gprepair.com,33.49473575,-112.1409309, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.49473574872583,-112.14093086718549&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Grand Prix Collision Repair,13250 W Van Buren St Suite #110,"Goodyear, AZ 85338", 623-882-0822, No Fax, gpcollision100@gmail.com,33.45024337,-112.3444409, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.4502433693798,-112.34444086966315&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
PRICE AUTO BODY,5915 W Glendale Ave,"Glendale, AZ 85301", 623-842-0278, No Fax, priceautobodyinc@hotmail.com,33.53831404,-112.1868481, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.538314041958365,-112.18684807016305&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
CARSTAR Right Choice Collision,1601 E 22nd St,"Tucson, AZ 85713", 520-867-602, No Fax, Patricia@carstarrightchoice.com,32.20754798,-110.9475228, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=32.2070279,-110.9472941&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Case Auto Body,1410 N Hobbie Ave,"Kankakee, IL 60901", 815-933-5750, No Fax, caseautobody@gmail.com,41.1372263,-87.84986626, Send Tow Request to All Star Tow,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=41.1371461,-87.8505296&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Lakeshore Collision Center inc.,125 Baker Rd,"Lake Bluff, IL 60044", 847-247-4707, No Fax, lakeshorecollision@yahoo.com,42.28315824,-87.90137051, Send Tow Request to All Star Tow,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=42.28315837824931,-87.90137152108032&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
U Save Collision Center,2625 S Great SW Pkwy A,"Grand Prairie, TX 75052", 469-733-1410, No Fax, rcusave@yahoo.com,32.70947595,-97.04354017, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=32.7094759541983,-97.04354017411247&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Fredy Kia,11711 Gulf Fwy,"Houston, TX 77034", 346-319-2041, No Fax, jrod@fredycollisioncenter.com,29.62901239,-95.22658523, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.6279891,-95.2272294&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Align Auto Collision and Paint,7204 Kennedale Pkwy,"Kennedale, TX 76060", 817-274-2262, No Fax, alignautocollision@gmail.com,32.62691216,-97.20114488, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=32.6273088,-97.200926&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
"Northshore Collision By James Chagos, Paint And Body Repair",12416 Market St #6010,"Houston, TX 77015", 713-451-4984, No Fax, jameschagosbodyshop@yahoo.com,29.76654509,-95.21724171, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=29.766545094924197,-95.21724170739452&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Classic Collision Sugar Hill,211 Peachtree Industrial Blvd,"Sugar Hill, GA 30518", 470-655-1541, No Fax, sugarhillusers@classiccollision.net,34.07097287,-84.06765583, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=34.0707787,-84.0674251&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
Classic Collision Augusta,3069 Washington Rd,"Augusta, GA 30907", 762-233-0704, No Fax, augustausers@classiccollision.net,33.5140359,-82.0528502, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.5140359,-82.0528502&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Classic Collision Gainesville,1200 Jesse Jewell Pkwy SW,"Gainesville, GA 30501", 678-971-4959, No Fax, gainesvilleusers@classiccollision.net,34.28798663,-83.83761678, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=34.28798663202589,-83.83761677983037&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",noTow
B & B Auto Center Auto Body,2309 N Ringwood Rd Unit U,"McHenry, IL 60050", 815-344-2630, No Fax, bandbautocenter@yahoo.com,42.36005417,-88.30828096, Send Tow Request to All Star Tow,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=42.36005416537635,-88.30828095948307&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
Classic Collision Grovetown,1800 William Few Pkwy,"Grovetown, GA 30813", 706-364-8180, No Fax, grovetownusers@classiccollision.net,33.48756497,-82.20176309, Send Tow Request to Shop,"https://maps.googleapis.com/maps/api/streetview?size=276x129&location=33.48756496777087,-82.20176308613536&key=AIzaSyActTShUbrnDKcB4P94Qh4cj3JpsvdAjyE",yesTow
